ascat_1,ascat_2,ascat_3,date
-65.146,135.7613,1,2016365
-65.146,135.7613,1,2016366
-65.146,135.7613,1,2017001
-65.146,135.7613,1,2017002
-65.146,135.7613,0,2017003
-65.146,135.7613,1,2017004
-65.146,135.7613,1,2017005
-65.146,135.7613,0,2017006
-65.146,135.7613,1,2017007
-65.146,135.7613,1,2017008
-65.146,135.7613,1,2017009
-65.146,135.7613,0,2017010
-65.146,135.7613,1,2017011
-65.146,135.7613,1,2017012
-65.146,135.7613,1,2017013
-65.146,135.7613,1,2017014
-65.146,135.7613,1,2017015
-65.146,135.7613,1,2017016
-65.146,135.7613,1,2017017
-65.146,135.7613,1,2017018
-65.146,135.7613,0,2017019
-65.146,135.7613,1,2017020
-65.0697,135.3834,1,2017021
-65.0944,135.6212,1,2017022
-65.13,135.7665,1,2017023
-65.13,135.7665,1,2017024
-65.13,135.7665,1,2017025
-65.13,135.7665,1,2017026
-65.0883,135.3398,1,2017027
-65.0883,135.3398,0,2017028
-65.0883,135.3398,1,2017029
-65.0883,135.3398,1,2017030
-65.0883,135.3398,0,2017031
-65.0883,135.3398,0,2017032
-65.0883,135.3398,0,2017033
-65.0883,135.3398,0,2017034
-65.0883,135.3398,0,2017035
-65.0883,135.3398,0,2017036
-65.0883,135.3398,1,2017037
-65.0883,135.3398,1,2017038
-65.0883,135.3398,1,2017039
-65.0525,135.4903,1,2017040
-65.0525,135.4903,0,2017041
-65.0525,135.4903,0,2017042
-65.0525,135.4903,1,2017043
-65.0525,135.4903,1,2017044
-65.0525,135.4903,1,2017045
-65.0525,135.4903,1,2017046
-65.0525,135.4903,1,2017047
-65.0525,135.4903,1,2017048
-65.0525,135.4903,1,2017049
-65.0525,135.4903,1,2017050
-65.0525,135.4903,1,2017051
-65.0525,135.4903,1,2017052
-65.0525,135.4903,1,2017053
-65.0525,135.4903,0,2017054
-65.0525,135.4903,1,2017055
-65.0525,135.4903,1,2017056
-65.0525,135.4903,1,2017057
-65.0525,135.4903,1,2017058
-65.0525,135.4903,1,2017059
-65.0525,135.4903,1,2017060
-65.0525,135.4903,1,2017061
-65.0525,135.4903,1,2017062
-65.0525,135.4903,1,2017063
-65.0525,135.4903,1,2017064
-65.0525,135.4903,1,2017065
-65.0525,135.4903,0,2017066
-65.0525,135.4903,1,2017067
-65.0525,135.4903,1,2017068
